numberOfTurns,winType,player_0,player_1,unitLossTurn,unitLostPlayer,unitLostType,combinedStat,winner
150.000000,1,1152,2639,46.000000,1,2,2,1
150.000000,1,1161,2646,17.000000,1,1,1,1
150.000000,1,1268,2520,12.000000,1,1,1,1
150.000000,1,1445,1652,29.000000,1,2,2,1
150.000000,1,1268,2669,35.000000,0,1,-1,1
150.000000,1,1068,2679,26.000000,1,1,1,1
150.000000,1,1072,2663,31.000000,0,1,-1,1
150.000000,1,1120,2660,18.000000,1,3,3,1
150.000000,1,1068,2578,40.000000,0,1,-1,1
150.000000,1,1104,2435,27.000000,1,1,1,1
150.000000,1,1068,2665,28.000000,0,1,-1,1
150.000000,1,1136,2664,29.000000,1,1,1,1
150.000000,1,1268,2658,27.000000,1,3,3,1
150.000000,1,1268,2666,35.000000,0,1,-1,1
150.000000,1,1120,2681,26.000000,0,1,-1,1
150.000000,1,1072,2666,27.000000,1,3,3,1
150.000000,1,1268,2649,25.000000,1,1,1,1
150.000000,1,1104,2686,29.000000,0,1,-1,1
150.000000,1,1126,2488,27.000000,1,1,1,1
150.000000,1,1161,2643,27.000000,1,2,2,1
139.000000,2,3170,1544,36.000000,1,1,1,0
150.000000,1,1268,2644,24.000000,0,1,-1,1
150.000000,1,1080,2676,29.000000,1,1,1,1
150.000000,1,1132,2667,28.000000,0,1,-1,1
150.000000,1,1268,2556,28.000000,0,1,-1,1
150.000000,1,1268,2648,30.000000,1,1,1,1
150.000000,1,1068,2846,45.000000,1,1,1,1
150.000000,1,1068,2097,30.000000,1,1,1,1
150.000000,1,1300,1361,26.000000,1,1,1,1
150.000000,1,1112,2680,25.000000,0,1,-1,1
150.000000,1,1138,2645,29.000000,1,3,3,1
150.000000,1,1161,2679,25.000000,0,1,-1,1
150.000000,1,1112,2465,42.000000,0,1,-1,1
150.000000,1,1068,2768,12.000000,1,1,1,1
150.000000,1,1112,2664,28.000000,0,1,-1,1
150.000000,1,1144,2655,30.000000,0,1,-1,1
150.000000,1,1268,2652,29.000000,0,1,-1,1
150.000000,1,1144,2664,27.000000,0,1,-1,1
150.000000,1,1068,2103,27.000000,1,3,3,1
150.000000,1,1268,2644,29.000000,0,1,-1,1
150.000000,1,1268,2644,18.000000,1,1,1,1
150.000000,1,1132,2652,28.000000,0,1,-1,1
150.000000,1,1136,2673,31.000000,0,1,-1,1
150.000000,1,1268,2541,29.000000,0,1,-1,1
150.000000,1,1144,2644,35.000000,0,1,-1,1
